date, awayTeam, homeTeam, homeWin, spread, ou, hWRCL, hWRCR, hFRM, hOAA, hBsR, hHand, hSpxFIP, hRpxFIP, hSpIperG, aWRCL, aWRCR, aFRM, aOAA, aBsR, aHand, aSpxFIP, aRpxFIP, aSpIperG
2021-08-16,SDP,COL,1,1,11,90,76,0.7,1.0,12.4,1,4.18,4.63,5.526,98,103,-2.7,14.0,0.7,-1,4.99,4.18,3.936
2021-08-16,ATL,MIA,0,-10,14,84,91,1.7,-11.0,0.4,-1,4.18,4.29,4.667,92,100,-0.4,5.0,5.4,1,4.16,4.36,5.407
2021-08-16,NYM,SFG,1,2,12,101,109,5.5,27.0,-6.4,1,3.39,4.2,5.958,100,92,2.2,24.0,-13.5,-1,6.53,4.15,5.0
2021-08-16,OAK,CHW,1,3,7,110,106,-13.4,-10.0,-0.9,-1,4.47,3.83,5.458,104,103,9.0,20.0,11.8,1,3.64,4.69,5.696
2021-08-16,HOU,KCR,1,1,13,93,82,-17.3,23.0,13.2,1,4.32,4.5,4.807,113,115,0.8,42.0,-6.2,1,4.84,4.19,4.271
2021-08-16,CLE,MIN,1,1,9,101,104,5.9,5.0,-3.1,1,5.11,4.27,5.007,94,89,2.2,20.0,7.4,1,4.48,3.96,4.929
2021-08-16,LAA,NYY,1,1,3,111,95,3.0,-22.0,-15.1,1,2.84,3.78,6.192,103,97,3.9,-24.0,6.8,-1,4.51,4.38,4.667
2021-08-16,BAL,TBR,1,7,11,93,112,5.1,32.0,11.2,1,1.68,3.98,1.517,105,83,-21.3,-33.0,-6.2,1,4.81,4.76,4.48
2021-08-17,PHI,ARI,1,1,5,97,79,-2.6,-14.0,6.6,1,4.99,4.98,4.6,103,87,6.2,-20.0,7.8,1,5.0,4.27,6.033
2021-08-17,CHC,CIN,0,-1,3,85,107,1.4,-36.0,-15.1,1,5.37,4.34,5.648,99,83,-4.3,11.0,-8.6,1,4.43,4.26,5.753
2021-08-17,PIT,LAD,1,1,7,98,112,4.4,-13.0,9.3,-1,3.96,4.07,3.563,77,83,7.2,-8.0,-3.9,1,4.85,4.67,4.651
2021-08-17,ATL,MIA,0,-2,2,84,90,1.7,-11.0,0.4,1,3.86,4.29,5.96,93,101,-0.4,5.0,5.4,1,3.12,4.36,5.383
2021-08-17,NYM,SFG,1,1,5,101,110,5.5,27.0,-6.4,1,3.0,4.2,5.25,99,93,2.2,24.0,-13.5,1,3.6,4.15,5.283
2021-08-17,MIL,STL,0,-2,2,104,89,-7.9,49.0,11.7,1,3.73,4.65,6.438,96,91,12.5,-18.0,8.5,1,2.17,4.05,6.05
2021-08-17,TOR,WSN,1,6,18,110,93,-6.8,-27.0,-25.4,1,4.14,4.75,4.791,109,110,5.0,-13.0,2.8,1,3.88,4.22,5.364
2021-08-17,OAK,CHW,1,9,9,109,107,-13.4,-10.0,-0.9,1,4.4,3.83,3.0,104,102,9.0,20.0,11.8,1,3.81,4.69,6.25
2021-08-17,LAA,DET,0,-6,10,103,89,-13.0,-16.0,1.2,1,4.34,4.69,5.456,103,95,3.9,-24.0,6.8,1,4.64,4.38,4.651
2021-08-17,HOU,KCR,1,2,4,93,83,-17.3,23.0,13.2,-1,4.92,4.5,4.438,113,116,0.8,42.0,-6.2,-1,3.66,4.19,6.002
2021-08-17,CLE,MIN,0,-2,4,101,105,5.9,5.0,-3.1,1,3.98,4.27,4.39,93,89,2.2,20.0,7.4,1,5.03,3.96,4.803
2021-08-17,BOS,NYY,1,2,8,111,95,3.0,-22.0,-15.1,-1,3.98,3.78,5.432,105,104,0.4,-39.0,-4.4,1,2.11,4.23,4.344
2021-08-17,BOS,NYY,1,2,2,111,95,3.0,-22.0,-15.1,1,3.53,3.78,5.5,105,104,0.4,-39.0,-4.4,1,3.63,4.23,5.783
2021-08-17,BAL,TBR,1,10,10,95,112,5.1,32.0,11.2,1,3.35,3.98,3.0,105,83,-21.3,-33.0,-6.2,-1,4.49,4.76,5.765
2021-08-17,SEA,TEX,0,-2,4,79,82,16.7,28.0,-1.8,-1,4.96,4.43,2.344,90,93,-4.8,-7.0,-7.1,-1,4.51,4.18,5.022
2021-08-18,ATL,MIA,0,-2,20,83,89,1.7,-11.0,0.4,-1,6.22,4.29,4.689,93,100,-0.4,5.0,5.4,1,3.4,4.36,5.583
2021-08-18,NYM,SFG,0,-4,8,101,110,5.5,27.0,-6.4,1,3.93,4.2,5.697,99,93,2.2,24.0,-13.5,1,3.99,4.15,5.0
2021-08-18,MIL,STL,0,-2,10,103,88,-7.9,49.0,11.7,1,3.94,4.65,5.667,96,92,12.5,-18.0,8.5,1,3.65,4.05,5.573
2021-08-18,TOR,WSN,1,3,13,111,93,-6.8,-27.0,-25.4,1,4.54,4.75,5.333,109,110,5.0,-13.0,2.8,1,5.06,4.22,5.344
2021-08-18,LAA,DET,0,-2,4,103,89,-13.0,-16.0,1.2,-1,4.14,4.69,5.241,105,95,3.9,-24.0,6.8,1,3.67,4.38,5.412
2021-08-18,HOU,KCR,1,1,5,94,83,-17.3,23.0,13.2,1,4.23,4.5,4.552,112,115,0.8,42.0,-6.2,1,4.1,4.19,5.961
2021-08-18,CLE,MIN,1,1,15,101,104,5.9,5.0,-3.1,-1,5.38,4.27,4.333,93,88,2.2,20.0,7.4,1,4.54,3.96,5.706
2021-08-18,BOS,NYY,1,3,7,111,95,3.0,-22.0,-15.1,-1,5.23,3.78,5.0,105,103,0.4,-39.0,-4.4,1,4.3,4.23,5.393
2021-08-18,SEA,TEX,0,-2,4,78,82,16.7,28.0,-1.8,1,5.16,4.43,5.391,90,92,-4.8,-7.0,-7.1,-1,4.89,4.18,5.562
2021-08-19,PHI,ARI,1,4,8,99,79,-2.6,-14.0,6.6,-1,4.65,4.98,5.446,102,87,6.2,-20.0,7.8,1,2.8,4.27,6.75
2021-08-19,MIA,CIN,1,5,7,84,106,1.4,-36.0,-15.1,1,3.84,4.34,5.483,84,89,1.7,-11.0,0.4,1,6.77,4.29,4.344
2021-08-19,MIL,STL,1,4,12,102,88,-7.9,49.0,11.7,-1,4.59,4.65,5.333,96,92,12.5,-18.0,8.5,1,3.02,4.05,6.088
2021-08-19,OAK,CHW,0,-1,9,109,107,-13.4,-10.0,-0.9,1,3.84,3.83,5.169,104,101,9.0,20.0,11.8,-1,4.72,4.69,5.871
2021-08-19,LAA,DET,0,-3,23,103,88,-13.0,-16.0,1.2,1,5.28,4.69,4.807,104,95,3.9,-24.0,6.8,-1,3.98,4.38,3.674
2021-08-19,HOU,KCR,0,-3,9,95,82,-17.3,23.0,13.2,-1,4.28,4.5,5.668,112,115,0.8,42.0,-6.2,1,3.64,4.19,5.253
2021-08-19,BAL,TBR,1,5,9,98,112,5.1,32.0,11.2,-1,3.24,3.98,4.946,102,83,-21.3,-33.0,-6.2,1,4.57,4.76,4.626
2021-08-19,SEA,TEX,0,-1,17,78,82,16.7,28.0,-1.8,1,3.7,4.43,2.517,90,92,-4.8,-7.0,-7.1,1,4.47,4.18,5.729
2021-08-20,KCR,CHC,0,-4,8,98,84,-4.3,11.0,-8.6,1,5.04,4.26,4.803,95,82,-17.3,23.0,13.2,1,4.56,4.5,5.126
2021-08-20,MIA,CIN,1,2,8,84,106,1.4,-36.0,-15.1,1,3.43,4.34,5.004,84,89,1.7,-11.0,0.4,1,4.22,4.29,4.267
2021-08-20,NYM,LAD,1,1,5,97,113,4.4,-13.0,9.3,1,3.62,4.07,6.419,97,93,2.2,24.0,-13.5,1,3.71,4.15,2.758
2021-08-20,WSN,MIL,0,-3,5,96,91,12.5,-18.0,8.5,-1,3.95,4.05,4.278,112,94,-6.8,-27.0,-25.4,-1,4.43,4.75,5.481
2021-08-20,PHI,SDP,0,-1,7,98,103,-2.7,14.0,0.7,-1,4.0,4.18,4.592,100,87,6.2,-20.0,7.8,-1,4.95,4.27,4.407
2021-08-20,ATL,BAL,0,-3,3,102,83,-21.3,-33.0,-6.2,-1,5.45,4.76,4.007,95,101,-0.4,5.0,5.4,-1,3.62,4.36,5.453
2021-08-20,LAA,CLE,1,8,10,93,89,2.2,20.0,7.4,-1,5.67,3.96,3.3,105,97,3.9,-24.0,6.8,1,4.97,4.38,5.517
2021-08-20,MIN,NYY,1,8,12,112,95,3.0,-22.0,-15.1,-1,4.69,3.78,4.844,101,104,5.9,5.0,-3.1,1,5.15,4.27,4.356
2021-08-20,SFG,OAK,1,3,5,104,102,9.0,20.0,11.8,1,4.43,4.69,5.538,101,108,5.5,27.0,-6.4,-1,3.63,4.2,5.478
2021-08-20,CHW,TBR,0,-2,12,98,112,5.1,32.0,11.2,1,4.39,3.98,4.438,110,107,-13.4,-10.0,-0.9,1,3.75,3.83,5.875
2021-08-20,DET,TOR,0,-3,5,109,110,5.0,-13.0,2.8,-1,3.43,4.22,5.958,105,89,-13.0,-16.0,1.2,-1,5.14,4.69,3.625
2021-08-21,MIA,CIN,1,3,11,83,106,1.4,-36.0,-15.1,-1,4.02,4.34,6.045,84,89,1.7,-11.0,0.4,1,4.44,4.29,4.733
2021-08-21,ARI,COL,1,3,7,95,77,0.7,1.0,12.4,-1,4.44,4.63,5.138,99,79,-2.6,-14.0,6.6,1,4.08,4.98,4.869
2021-08-21,NYM,LAD,1,1,7,97,112,4.4,-13.0,9.3,1,2.53,4.07,5.344,97,92,2.2,24.0,-13.5,-1,6.22,4.15,4.517
2021-08-21,WSN,MIL,1,3,15,94,91,12.5,-18.0,8.5,-1,4.12,4.05,5.086,112,94,-6.8,-27.0,-25.4,1,4.85,4.75,4.279
2021-08-21,PHI,SDP,1,1,7,98,103,-2.7,14.0,0.7,1,3.43,4.18,5.567,100,87,6.2,-20.0,7.8,1,3.48,4.27,5.586
2021-08-21,ATL,BAL,0,-1,9,99,83,-21.3,-33.0,-6.2,1,4.78,4.76,4.5,95,100,-0.4,5.0,5.4,-1,4.59,4.36,5.048
2021-08-21,TEX,BOS,0,-9,11,103,104,0.4,-39.0,-4.4,-1,3.3,4.23,5.043,79,81,16.7,28.0,-1.8,1,4.98,4.43,5.436
2021-08-21,LAA,CLE,1,4,6,94,90,2.2,20.0,7.4,-1,4.66,3.96,4.71,104,96,3.9,-24.0,6.8,-1,5.69,4.38,5.011
2021-08-21,SEA,HOU,1,14,16,115,115,0.8,42.0,-6.2,1,4.94,4.19,4.375,89,93,-4.8,-7.0,-7.1,1,3.93,4.18,4.815
2021-08-21,MIN,NYY,1,6,8,114,95,3.0,-22.0,-15.1,1,2.81,3.78,6.182,100,104,5.9,5.0,-3.1,1,3.93,4.27,5.1
2021-08-21,SFG,OAK,0,-1,11,104,102,9.0,20.0,11.8,-1,3.47,4.69,5.544,100,108,5.5,27.0,-6.4,1,3.37,4.2,5.918
2021-08-21,CHW,TBR,1,4,12,98,111,5.1,32.0,11.2,1,5.51,3.98,4.452,110,106,-13.4,-10.0,-0.9,-1,4.47,3.83,5.438
2021-08-21,DET,TOR,1,3,3,108,110,5.0,-13.0,2.8,-1,4.07,4.22,5.783,103,89,-13.0,-16.0,1.2,1,4.76,4.69,4.915
2021-08-22,KCR,CHC,0,-8,10,95,84,-4.3,11.0,-8.6,1,3.83,4.26,4.756,95,83,-17.3,23.0,13.2,1,4.59,4.5,5.006
2021-08-22,MIA,CIN,1,2,4,83,106,1.4,-36.0,-15.1,1,5.21,4.34,5.733,85,89,1.7,-11.0,0.4,1,3.83,4.29,6.041
2021-08-22,ARI,COL,0,-4,12,95,77,0.7,1.0,12.4,1,4.08,4.63,5.409,99,79,-2.6,-14.0,6.6,1,5.14,4.98,4.636
2021-08-22,NYM,LAD,0,-5,9,97,112,4.4,-13.0,9.3,-1,4.12,4.07,3.703,97,92,2.2,24.0,-13.5,1,3.58,4.15,5.349
2021-08-22,PHI,SDP,0,-3,11,98,102,-2.7,14.0,0.7,1,2.92,4.18,2.0,100,86,6.2,-20.0,7.8,1,4.67,4.27,6.022
2021-08-22,PIT,STL,1,3,3,99,89,-7.9,49.0,11.7,1,3.82,4.65,6.419,78,81,7.2,-8.0,-3.9,-1,4.07,4.67,4.689
2021-08-22,ATL,BAL,0,-2,4,100,83,-21.3,-33.0,-6.2,-1,4.37,4.76,5.667,95,101,-0.4,5.0,5.4,1,4.21,4.36,5.511
2021-08-22,LAA,CLE,1,3,3,95,90,2.2,20.0,7.4,1,4.5,3.96,4.933,104,95,3.9,-24.0,6.8,-1,4.38,4.38,4.714
2021-08-22,SEA,HOU,0,-3,9,115,117,0.8,42.0,-6.2,-1,3.64,4.19,6.067,89,93,-4.8,-7.0,-7.1,-1,4.59,4.18,5.267
2021-08-22,SFG,OAK,0,-1,3,103,102,9.0,20.0,11.8,1,3.64,4.69,5.667,102,108,5.5,27.0,-6.4,1,2.91,4.2,5.355
2021-08-23,NYY,ATL,0,-4,6,94,100,-0.4,5.0,5.4,1,3.17,4.36,5.444,114,95,3.0,-22.0,-15.1,-1,3.94,3.78,5.411
2021-08-23,COL,CHC,1,2,10,95,83,-4.3,11.0,-8.6,1,4.47,4.26,5.763,95,77,0.7,1.0,12.4,1,4.15,4.63,5.6
2021-08-23,TEX,BOS,1,4,12,103,103,0.4,-39.0,-4.4,1,3.66,4.23,5.75,81,82,16.7,28.0,-1.8,-1,4.56,4.43,5.286
2021-08-23,KCR,HOU,0,-6,8,115,116,0.8,42.0,-6.2,1,4.14,4.19,5.963,95,84,-17.3,23.0,13.2,-1,4.85,4.5,4.758
2021-08-23,CHW,TOR,1,1,3,108,109,5.0,-13.0,2.8,1,3.99,4.22,5.167,109,106,-13.4,-10.0,-0.9,1,3.92,3.83,5.594
2021-08-24,NYY,ATL,0,-1,9,94,100,-0.4,5.0,5.4,1,3.33,4.36,5.6,113,95,3.0,-22.0,-15.1,-1,5.28,3.78,5.5
2021-08-24,WSN,MIA,0,-4,6,85,88,1.7,-11.0,0.4,-1,6.4,4.29,4.267,113,94,-6.8,-27.0,-25.4,1,4.19,4.75,4.802
2021-08-24,CIN,MIL,1,3,11,96,92,12.5,-18.0,8.5,1,2.33,4.05,6.048,83,106,1.4,-36.0,-15.1,1,3.77,4.34,5.403
2021-08-24,SFG,NYM,0,-8,8,96,93,2.2,24.0,-13.5,1,3.99,4.15,5.091,103,107,5.5,27.0,-6.4,-1,4.56,4.2,4.25
2021-08-24,TBR,PHI,0,-2,4,101,87,6.2,-20.0,7.8,-1,4.52,4.27,3.517,99,111,5.1,32.0,11.2,1,3.33,3.98,3.25
2021-08-24,ARI,PIT,1,2,6,78,81,7.2,-8.0,-3.9,1,4.04,4.67,5.274,98,81,-2.6,-14.0,6.6,-1,4.64,4.98,5.581
2021-08-24,DET,STL,0,-1,7,101,90,-7.9,49.0,11.7,1,3.8,4.65,5.692,101,89,-13.0,-16.0,1.2,1,4.37,4.69,5.393
2021-08-24,LAA,BAL,0,-6,22,99,83,-21.3,-33.0,-6.2,1,5.32,4.76,4.875,104,94,3.9,-24.0,6.8,1,4.66,4.38,4.669
2021-08-24,MIN,BOS,1,2,20,103,103,0.4,-39.0,-4.4,1,2.5,4.23,4.295,100,103,5.9,5.0,-3.1,1,5.23,4.27,5.172
2021-08-24,TEX,CLE,0,-4,10,96,90,2.2,20.0,7.4,1,4.77,3.96,4.912,81,81,16.7,28.0,-1.8,-1,5.15,4.43,3.008
2021-08-24,KCR,HOU,1,4,4,115,116,0.8,42.0,-6.2,1,3.67,4.19,5.241,95,85,-17.3,23.0,13.2,1,4.17,4.5,4.667
2021-08-24,SEA,OAK,0,-4,6,102,101,9.0,20.0,11.8,-1,4.84,4.69,5.876,87,94,-4.8,-7.0,-7.1,1,4.48,4.18,5.784
2021-08-24,CHW,TOR,0,-3,7,108,108,5.0,-13.0,2.8,1,5.17,4.22,5.258,109,105,-13.4,-10.0,-0.9,1,3.95,3.83,5.203
2021-08-25,COL,CHC,1,3,7,95,83,-4.3,11.0,-8.6,1,5.02,4.26,4.849,95,76,0.7,1.0,12.4,-1,4.02,4.63,5.049
2021-08-25,COL,CHC,0,-3,23,95,83,-4.3,11.0,-8.6,-1,5.33,4.26,4.5,95,76,0.7,1.0,12.4,1,3.47,4.63,5.88
2021-08-25,CIN,MIL,1,3,5,96,93,12.5,-18.0,8.5,1,3.1,4.05,6.043,83,106,1.4,-36.0,-15.1,1,3.79,4.34,5.541
2021-08-25,SFG,NYM,0,-1,5,95,93,2.2,24.0,-13.5,1,4.4,4.15,5.351,103,108,5.5,27.0,-6.4,1,4.01,4.2,5.474
2021-08-25,TBR,PHI,0,-3,11,101,86,6.2,-20.0,7.8,1,2.81,4.27,6.723,99,111,5.1,32.0,11.2,-1,4.33,3.98,5.824
2021-08-25,ARI,PIT,0,-3,7,79,81,7.2,-8.0,-3.9,1,4.82,4.67,5.0,99,80,-2.6,-14.0,6.6,-1,5.26,4.98,7.0
2021-08-25,LAD,SDP,0,-2,8,97,102,-2.7,14.0,0.7,-1,3.92,4.18,4.61,97,111,4.4,-13.0,9.3,1,3.57,4.07,6.481
2021-08-25,DET,STL,1,1,5,101,89,-7.9,49.0,11.7,-1,5.48,4.65,5.008,100,89,-13.0,-16.0,1.2,-1,4.04,4.69,5.32
2021-08-25,MIN,BOS,0,-3,15,104,104,0.4,-39.0,-4.4,1,4.4,4.23,5.25,100,104,5.9,5.0,-3.1,1,4.04,4.27,4.505
2021-08-25,CHW,TOR,1,2,4,108,108,5.0,-13.0,2.8,-1,3.36,4.22,6.043,109,106,-13.4,-10.0,-0.9,1,3.69,3.83,5.92
2021-08-26,WSN,MIA,1,2,12,85,87,1.7,-11.0,0.4,1,4.18,4.29,4.407,115,93,-6.8,-27.0,-25.4,-1,4.32,4.75,5.542
2021-08-26,CIN,MIL,0,-4,6,96,92,12.5,-18.0,8.5,-1,3.94,4.05,4.318,83,105,1.4,-36.0,-15.1,1,3.48,4.34,5.109
2021-08-26,SFG,NYM,0,-1,5,95,93,2.2,24.0,-13.5,1,3.86,4.15,3.207,103,107,5.5,27.0,-6.4,-1,3.57,4.2,5.456
2021-08-26,ARI,PHI,0,-1,15,101,86,6.2,-20.0,7.8,-1,5.05,4.27,4.455,100,80,-2.6,-14.0,6.6,1,3.92,4.98,5.002
2021-08-26,STL,PIT,1,4,18,79,81,7.2,-8.0,-3.9,1,4.9,4.67,4.129,100,89,-7.9,49.0,11.7,1,5.02,4.65,4.5
2021-08-26,LAD,SDP,0,-4,4,96,100,-2.7,14.0,0.7,1,3.66,4.18,5.697,96,110,4.4,-13.0,9.3,1,2.7,4.07,5.258
2021-08-26,LAA,BAL,1,12,14,99,85,-21.3,-33.0,-6.2,-1,5.53,4.76,4.097,103,96,3.9,-24.0,6.8,1,4.73,4.38,4.813
2021-08-26,TEX,CLE,1,4,16,97,90,2.2,20.0,7.4,-1,5.46,3.96,3.364,81,83,16.7,28.0,-1.8,1,4.97,4.43,5.501
2021-08-26,NYY,OAK,0,-1,13,102,101,9.0,20.0,11.8,1,4.6,4.69,5.504,113,95,3.0,-22.0,-15.1,1,4.57,3.78,5.126
2021-08-26,KCR,SEA,0,-2,10,89,93,-4.8,-7.0,-7.1,-1,3.65,4.18,5.741,95,84,-17.3,23.0,13.2,1,4.48,4.5,5.161
2021-08-26,CHW,TOR,0,-3,17,108,108,5.0,-13.0,2.8,-1,4.0,4.22,5.833,107,106,-13.4,-10.0,-0.9,-1,2.92,3.83,5.74
2021-08-27,SFG,ATL,1,1,11,94,100,-0.4,5.0,5.4,-1,3.62,4.36,5.622,103,107,5.5,27.0,-6.4,1,3.4,4.2,5.84
2021-08-27,CIN,MIA,0,-6,6,87,87,1.7,-11.0,0.4,1,4.46,4.29,4.756,83,105,1.4,-36.0,-15.1,-1,4.05,4.34,5.959
2021-08-27,WSN,NYM,0,-1,3,96,93,2.2,24.0,-13.5,-1,6.15,4.15,4.613,115,94,-6.8,-27.0,-25.4,1,4.71,4.75,4.333
2021-08-27,ARI,PHI,1,1,13,100,87,6.2,-20.0,7.8,1,3.46,4.27,5.721,101,80,-2.6,-14.0,6.6,1,5.2,4.98,4.667
2021-08-27,STL,PIT,0,-1,7,81,81,7.2,-8.0,-3.9,-1,5.0,4.67,4.533,100,89,-7.9,49.0,11.7,-1,4.7,4.65,5.517
2021-08-27,TBR,BAL,0,-3,9,99,87,-21.3,-33.0,-6.2,1,4.76,4.76,4.521,99,112,5.1,32.0,11.2,-1,3.19,3.98,4.949
2021-08-27,CHC,CHW,1,4,30,109,106,-13.4,-10.0,-0.9,-1,4.53,3.83,5.419,97,84,-4.3,11.0,-8.6,1,5.79,4.26,3.533
2021-08-27,BOS,CLE,0,-1,7,97,92,2.2,20.0,7.4,-1,5.67,3.96,3.152,103,106,0.4,-39.0,-4.4,-1,3.4,4.23,4.961
2021-08-27,TOR,DET,1,1,3,100,89,-13.0,-16.0,1.2,1,5.33,4.69,4.821,108,108,5.0,-13.0,2.8,-1,3.93,4.22,5.091
2021-08-27,NYY,OAK,0,-6,10,102,101,9.0,20.0,11.8,-1,3.57,4.69,5.521,113,96,3.0,-22.0,-15.1,1,2.84,3.78,6.174
2021-08-27,KCR,SEA,0,-1,15,89,93,-4.8,-7.0,-7.1,1,3.93,4.18,4.824,95,84,-17.3,23.0,13.2,-1,4.54,4.5,4.862
2021-08-28,SFG,ATL,0,-5,5,95,100,-0.4,5.0,5.4,1,3.11,4.36,5.5,103,107,5.5,27.0,-6.4,1,2.85,4.2,5.391
2021-08-28,CIN,MIA,1,5,7,87,87,1.7,-11.0,0.4,1,3.73,4.29,6.078,82,105,1.4,-36.0,-15.1,1,5.06,4.34,5.812
2021-08-28,WSN,NYM,1,2,8,96,92,2.2,24.0,-13.5,1,3.58,4.15,5.373,114,93,-6.8,-27.0,-25.4,-1,3.97,4.75,3.5
2021-08-28,STL,PIT,0,-13,13,81,82,7.2,-8.0,-3.9,-1,4.94,4.67,4.517,102,89,-7.9,49.0,11.7,1,3.73,4.65,6.483
2021-08-28,SDP,LAA,1,8,12,102,94,3.9,-24.0,6.8,-1,4.47,4.38,4.625,94,100,-2.7,14.0,0.7,-1,4.87,4.18,3.94
2021-08-28,TBR,BAL,0,-1,7,100,87,-21.3,-33.0,-6.2,-1,4.43,4.76,5.684,99,110,5.1,32.0,11.2,1,4.12,3.98,4.471
2021-08-28,CHC,CHW,0,-7,7,109,107,-13.4,-10.0,-0.9,1,3.94,3.83,5.655,100,84,-4.3,11.0,-8.6,1,3.77,4.26,4.697
2021-08-28,BOS,CLE,0,-2,8,98,91,2.2,20.0,7.4,1,4.3,3.96,5.062,102,106,0.4,-39.0,-4.4,1,3.57,4.23,5.8
2021-08-28,TOR,DET,0,-1,5,99,89,-13.0,-16.0,1.2,1,5.08,4.69,4.706,107,107,5.0,-13.0,2.8,1,4.1,4.22,5.231
2021-08-28,MIL,MIN,1,2,10,98,105,5.9,5.0,-3.1,1,6.38,4.27,4.517,94,92,12.5,-18.0,8.5,1,4.39,4.05,5.002
2021-08-28,NYY,OAK,1,1,5,102,101,9.0,20.0,11.8,1,3.62,4.69,5.72,113,97,3.0,-22.0,-15.1,-1,4.79,3.78,5.152
2021-08-28,KCR,SEA,0,-2,6,90,92,-4.8,-7.0,-7.1,-1,4.58,4.18,5.4,95,84,-17.3,23.0,13.2,-1,4.79,4.5,4.785
2021-08-28,HOU,TEX,0,-3,7,81,84,16.7,28.0,-1.8,-1,4.71,4.43,5.333,115,115,0.8,42.0,-6.2,-1,3.55,4.19,6.125
2021-08-29,SFG,ATL,1,9,9,95,99,-0.4,5.0,5.4,1,3.7,4.36,5.333,103,107,5.5,27.0,-6.4,1,3.96,4.2,5.503
2021-08-29,COL,LAD,0,-5,5,96,109,4.4,-13.0,9.3,1,4.23,4.07,3.533,95,76,0.7,1.0,12.4,1,4.14,4.63,5.619
2021-08-29,CIN,MIA,1,1,3,87,88,1.7,-11.0,0.4,-1,5.91,4.29,4.407,82,105,1.4,-36.0,-15.1,1,3.74,4.34,5.424
2021-08-29,WSN,NYM,1,5,13,96,93,2.2,24.0,-13.5,1,4.03,4.15,4.922,114,93,-6.8,-27.0,-25.4,1,4.07,4.75,4.86
2021-08-29,ARI,PHI,1,3,11,100,88,6.2,-20.0,7.8,-1,3.83,4.27,4.207,101,79,-2.6,-14.0,6.6,-1,4.73,4.98,5.602
2021-08-29,TBR,BAL,0,-4,20,101,86,-21.3,-33.0,-6.2,1,5.32,4.76,4.556,98,111,5.1,32.0,11.2,1,0.98,3.98,2.017
2021-08-29,CHC,CHW,1,12,14,109,106,-13.4,-10.0,-0.9,1,3.98,3.83,5.272,100,84,-4.3,11.0,-8.6,1,4.42,4.26,5.81
2021-08-29,BOS,CLE,1,2,12,98,91,2.2,20.0,7.4,1,4.83,3.96,4.839,102,107,0.4,-39.0,-4.4,1,2.72,4.23,4.379
2021-08-29,MIL,MIN,0,-4,8,97,105,5.9,5.0,-3.1,1,5.56,4.27,5.143,93,92,12.5,-18.0,8.5,-1,4.08,4.05,2.022
2021-08-29,NYY,OAK,1,2,4,102,100,9.0,20.0,11.8,1,4.62,4.69,5.5,113,96,3.0,-22.0,-15.1,-1,4.05,3.78,5.393
2021-08-29,KCR,SEA,1,1,7,91,92,-4.8,-7.0,-7.1,-1,4.91,4.18,5.557,95,84,-17.3,23.0,13.2,1,4.22,4.5,4.682
2021-08-29,HOU,TEX,1,11,15,80,84,16.7,28.0,-1.8,-1,4.95,4.43,3.407,117,115,0.8,42.0,-6.2,1,4.18,4.19,5.964
2021-08-30,SDP,ARI,0,-2,12,100,79,-2.6,-14.0,6.6,-1,5.41,4.98,6.333,94,100,-2.7,14.0,0.7,1,3.76,4.18,4.789
2021-08-30,STL,CIN,0,-2,4,80,105,1.4,-36.0,-15.1,1,3.77,4.34,5.593,106,90,-7.9,49.0,11.7,-1,5.09,4.65,5.007
2021-08-30,ATL,LAD,1,2,8,96,108,4.4,-13.0,9.3,-1,3.69,4.07,5.763,96,100,-0.4,5.0,5.4,-1,4.45,4.36,5.045
2021-08-30,PHI,WSN,0,-3,11,114,93,-6.8,-27.0,-25.4,1,4.84,4.75,5.6,101,88,6.2,-20.0,7.8,1,2.78,4.27,6.772
2021-08-30,MIN,DET,0,-1,5,99,88,-13.0,-16.0,1.2,1,4.4,4.69,5.376,97,105,5.9,5.0,-3.1,1,3.99,4.27,4.538
2021-08-30,HOU,SEA,0,-1,7,91,92,-4.8,-7.0,-7.1,1,4.46,4.18,5.833,116,115,0.8,42.0,-6.2,1,3.66,4.19,5.32
2021-08-30,BOS,TBR,1,5,7,99,111,5.1,32.0,11.2,1,5.32,3.98,4.607,102,107,0.4,-39.0,-4.4,1,4.43,4.23,5.2
2021-08-31,SDP,ARI,0,-3,3,100,79,-2.6,-14.0,6.6,1,3.97,4.98,5.002,95,100,-2.7,14.0,0.7,-1,3.85,4.18,4.75
2021-08-31,ATL,LAD,1,1,5,98,108,4.4,-13.0,9.3,1,3.5,4.07,6.5,95,100,-0.4,5.0,5.4,1,3.25,4.36,5.577
2021-08-31,MIL,SFG,0,-4,8,103,105,5.5,27.0,-6.4,1,4.1,4.2,5.403,92,93,12.5,-18.0,8.5,1,3.02,4.05,6.041
2021-08-31,PHI,WSN,0,-6,18,114,93,-6.8,-27.0,-25.4,-1,4.32,4.75,5.44,101,88,6.2,-20.0,7.8,-1,5.12,4.27,4.417
2021-08-31,NYY,LAA,1,2,10,104,95,3.9,-24.0,6.8,1,4.74,4.38,4.667,112,96,3.0,-22.0,-15.1,1,4.63,3.78,5.08
2021-08-31,PIT,CHW,1,2,6,110,107,-13.4,-10.0,-0.9,1,3.68,3.83,5.923,80,81,7.2,-8.0,-3.9,1,4.45,4.67,5.0
2021-08-31,OAK,DET,0,-6,12,99,88,-13.0,-16.0,1.2,-1,3.95,4.69,5.306,101,101,9.0,20.0,11.8,-1,4.89,4.69,5.761
